Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_49_812.jpg;13.57683;0;0;1.807426;108.5453;91.12574;359.6417;9.213226;0.5013971
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_49_881.jpg;15;0;0;1.79204;108.6846;91.16108;359.6779;11.29239;0.9269932
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_49_947.jpg;15;0;0;1.78122;108.79;91.1897;359.8428;12.79707;1.125031
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_013.jpg;15;0;0;1.763909;108.8946;91.22054;0.05145278;14.34526;1.189477
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_078.jpg;13.51704;0;0;1.756887;109.026;91.26446;359.9882;16.44379;1.05662
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_144.jpg;10.60293;0;0;1.752255;109.1228;91.30071;359.9183;17.70824;0.9714773
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_211.jpg;7.600809;0;0;1.745832;109.2191;91.33781;359.852;18.71425;0.888702
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_277.jpg;4.599846;0;0;1.740865;109.3474;91.38706;359.7711;19.59393;0.749141
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_345.jpg;1.516513;0;0.2055556;1.729779;109.442;91.42261;359.6723;19.90858;0.6177005
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_411.jpg;0;0;0.4010983;1.657068;109.5321;91.45543;359.4776;19.96723;0.454399
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_478.jpg;0;0;0.600729;1.559758;109.64;91.49427;359.003;19.97005;0.199848
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_545.jpg;0;0;0.8015937;1.429346;109.7114;91.52032;358.5738;20.0745;359.9928
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_611.jpg;0;0;1;1.279182;109.778;91.54799;358.301;20.33277;359.9878
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_678.jpg;0;0;1;1.170603;109.8624;91.58268;358.2818;20.87668;0.00291903
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_745.jpg;0;0;1;1.036833;109.9219;91.60719;358.5114;21.18639;-0.003741486
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_811.jpg;0;0;1;0.8358788;109.9732;91.62831;358.7404;21.34895;0.0003846646
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_878.jpg;0;0;1;0.6337129;110.0133;91.6436;358.5536;21.19315;-0.001420492
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_50_947.jpg;0;0;1;0.3519282;110.0222;91.64668;358.1777;21.16662;359.9935
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_013.jpg;0;0;1;0.09326245;110.0223;91.64672;357.8669;21.16621;0.0006608518
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_081.jpg;0;0;1;0.01221648;110.0225;91.64689;357.8879;21.18031;0.01160971
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_150.jpg;0;0;1;-0.05921171;110.0225;91.64693;358.2265;21.18294;0.008067275
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_215.jpg;0;0;1;-0.1785537;110.0225;91.64693;358.8361;21.18493;0.005787805
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_279.jpg;0;0;0;-0.1983151;110.0221;91.64679;359.7135;21.18516;0.03836097
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_346.jpg;0;0;0;-0.1862814;110.0219;91.6467;0.3237901;21.18462;0.05931221
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_411.jpg;0;0;0;-0.1570727;110.0218;91.64661;0.8517057;21.1832;0.04379169
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_479.jpg;0;0;0;-0.1300773;110.0214;91.64698;1.385823;21.18333;359.9857
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_545.jpg;0;0;0;-0.06781351;110.0209;91.64778;1.499639;21.18045;0.005954442
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_611.jpg;0;0;0;0.05355103;110.0209;91.64755;1.309217;21.17873;359.9852
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_680.jpg;0;0;0;0.09889267;110.0209;91.64791;0.8632553;21.18044;0.003377832
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_746.jpg;0;0;0;0.09762232;110.021;91.64794;0.5370532;21.18044;0.009587418
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_814.jpg;1.504434;0;0;0.09290446;110.0211;91.64797;0.2242135;21.2707;0.01471009
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_878.jpg;4.499357;0;0;0.08754113;110.0212;91.64803;359.837;22.17098;0.02407831
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_51_945.jpg;7.531655;0;0;0.08085472;110.0213;91.64807;359.5748;23.43522;0.04138443
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_012.jpg;10.511;0;0;0.07028008;110.0214;91.6481;359.3466;25.14799;0.06522327
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_079.jpg;13.51139;0;0;0.05421603;110.0216;91.64815;359.1203;28.20989;0.08720505
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_145.jpg;15;0;0;0.04234133;110.0216;91.64818;359.0002;30.90998;0.1035438
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_213.jpg;15;0;0;0.02848515;110.0217;91.64822;358.9219;33.60993;0.1099268
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_278.jpg;15;0;0;0.02429179;110.0217;91.64826;358.9025;37.20926;0.06856312
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_345.jpg;15;0;0;-0.02977528;110.0217;91.6483;358.9254;39.90856;0.0187242
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_411.jpg;15;0;0.1007882;-0.0301097;110.0217;91.64832;358.9634;41.70741;359.9607
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_478.jpg;15;0;0.3023091;-0.02871487;110.0216;91.64835;359.05;41.70627;359.8664
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_544.jpg;13.46281;0;0.5006004;-0.02964627;110.0216;91.64836;359.1352;41.70586;359.8105
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_611.jpg;10.47094;0;0.7000583;-0.03193199;110.0215;91.64835;359.2315;41.70582;359.7639
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_678.jpg;7.472661;0;0.8999436;-0.03300992;110.0214;91.64833;359.3716;41.70616;359.7157
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_744.jpg;4.473954;0;1;-0.03367637;110.0214;91.64831;359.482;41.70652;359.69
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_810.jpg;1.475851;0;1;-0.03385793;110.0214;91.64828;359.5944;41.70686;359.673
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_878.jpg;1.555735;0;1;-0.03345065;110.0213;91.64825;359.7433;41.70728;359.6632
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_52_946.jpg;4.55144;0;1;-0.03259563;110.0213;91.64822;359.8515;41.70756;359.6647
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_012.jpg;7.548636;0;1;-0.03081072;110.0213;91.6482;359.9547;41.70779;359.6731
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_078.jpg;10.54987;0;1;-0.0290474;110.0212;91.64816;0.0817621;41.70803;359.6936
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_145.jpg;13.54784;0;1;-0.02698232;110.0212;91.64814;0.167414;41.70815;359.7148
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_212.jpg;15;0;1;-0.02387093;110.0212;91.64812;0.2436258;41.70821;359.7401
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_278.jpg;15;0;1;-0.02136404;110.0212;91.64809;0.3292488;41.70821;359.7787
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_345.jpg;15;0;1;-0.01879896;110.0212;91.64806;0.3808416;41.70818;359.8101
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_412.jpg;15;0;1;-0.01541608;110.0212;91.64805;0.4190604;41.70816;359.845
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_479.jpg;15;0;1;-0.01327474;110.0212;91.64802;0.4528399;41.70813;359.8922
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_545.jpg;15;0;1;-0.01147115;110.0212;91.648;0.4659714;41.70811;359.9267
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_612.jpg;15;0;1;0;110.0212;91.64799;0.4691981;41.70809;359.9597
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_679.jpg;15;0;1;0;110.0212;91.64798;0.4592451;41.70808;0.0003408934
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_744.jpg;12.07059;0;1;0;110.0212;91.64797;0.4421361;41.70807;0.02778347
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_810.jpg;0;0;0;0.01043275;110.0212;91.64797;0.4188266;42.97914;0.04366364
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_877.jpg;0;0;0;0.01119868;110.0212;91.64797;0.3774043;42.97915;0.07312392
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_53_943.jpg;0;0;0;0.01197711;110.0212;91.64798;0.3404631;42.97915;0.09126885
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_010.jpg;0;0;0;0.01287349;110.0213;91.64798;0.2996712;42.97917;0.1059377
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_077.jpg;0;0;0;0.01336368;110.0213;91.64799;0.2411275;42.97919;0.1201042
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_144.jpg;0;0;0;0.01366229;110.0213;91.648;0.1954435;42.97921;0.1267956
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_213.jpg;0;0;0;0.01374143;110.0213;91.64801;0.1493305;42.97922;0.1302857
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_281.jpg;0;0;0;0.01356088;110.0213;91.64803;0.08875333;42.97924;0.1303253
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_348.jpg;2.981831;0;0;0.01318921;110.0213;91.64804;0.04602465;43.42577;0.1269056
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_413.jpg;5.976097;0;0;0.01245011;110.0214;91.64805;0.006373784;44.32038;0.1217665
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_482.jpg;8.976651;0;0;0.01173499;110.0214;91.64807;359.9591;46.29014;0.1141102
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_545.jpg;11.87684;0;0;0.01090512;110.0214;91.64808;359.9282;48.34587;0.1089243
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_611.jpg;14.86478;0;0;0;110.0214;91.64809;359.9012;50.84195;0.1048263
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_678.jpg;15;0;0;0;110.0214;91.6481;359.8709;54.44201;0.1006708
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_745.jpg;15;0;0;0;110.0214;91.64811;359.8524;57.14206;0.09788251
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_811.jpg;15;0;0;0;110.0214;91.64812;359.8376;59.8421;0.09505033
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_878.jpg;12.00191;0.1998723;0;0;110.0216;91.64879;359.8332;59.88376;0.08223926
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_54_944.jpg;9.011397;0.3992402;0;0.01524941;110.0223;91.65022;359.8559;59.91862;0.07243146
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_011.jpg;6.004714;0.5996857;0;0.0432274;110.0243;91.65411;359.9409;60.08392;0.06484216
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_078.jpg;3.006683;0.7995545;0;0.08432481;110.0289;91.66282;0.1320842;60.10439;0.05398772
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_145.jpg;0.04769549;0.9968203;0;0.1071912;110.035;91.67352;0.3679158;60.06901;0.04159352
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_212.jpg;0;1;0;0.1938864;110.0433;91.6873;0.6387011;60.05775;-0.003795126
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_279.jpg;0;1;0;0.2491646;110.0564;91.71099;1.03189;59.92662;-0.005544638
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_346.jpg;0;1;0;0.2861564;110.0678;91.73058;1.290176;60.18048;-0.003715284
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_411.jpg;0;1;0;0.3506737;110.0789;91.74931;1.311576;60.17362;-0.003433043
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_478.jpg;0;1;0;0.4220872;110.0947;91.77625;1.122628;60.09253;0.0003315145
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_545.jpg;0;1;0;0.4630443;110.1089;91.80061;1.059129;59.96728;0.0006603466
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_611.jpg;0;1;0;0.5298002;110.125;91.82826;1.056199;59.95884;-0.0006696324
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_678.jpg;0;1;0;0.5769739;110.1493;91.87;1.128147;59.90961;-0.0003892628
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_745.jpg;0;1;0;0.6350887;110.1696;91.90462;1.214255;59.80563;-0.0003036915
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_811.jpg;0;1;0;0.6854817;110.1906;91.94045;1.239438;59.72502;-0.0004900206
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_878.jpg;0;1;0;0.7451317;110.2211;91.99244;1.233734;59.75684;-0.0009495096
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_55_945.jpg;0;1;0;0.7966582;110.2458;92.03444;1.215468;59.76636;-0.0006190718
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_011.jpg;0;1;0;0.8594376;110.2719;92.07886;1.197782;59.80435;-0.001055762
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_078.jpg;0;1;0;0.918908;110.3096;92.14297;1.228974;59.7836;-0.0008741451
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_145.jpg;0;1;0;0.9621505;110.3395;92.19388;1.239939;59.77688;-0.0008931229
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_211.jpg;0;1;0;1.027069;110.3708;92.24715;1.235469;59.7693;-0.0009254656
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_278.jpg;0;1;0;1.080503;110.4146;92.32164;1.215459;59.76722;-0.0001474425
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_345.jpg;0;1;0;1.119891;110.4493;92.38057;1.224173;59.81417;-0.001036451
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_411.jpg;0;1;0;1.180646;110.4852;92.4418;1.224864;59.80132;-0.0005132086
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_478.jpg;0;1;0;1.230032;110.5355;92.52738;1.230313;59.75241;-0.000713012
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_545.jpg;0;1;0;1.277332;110.5749;92.59442;1.2353;59.72481;-0.0007950481
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_611.jpg;0;1;0;1.342651;110.6158;92.66389;1.239793;59.70214;-0.0008384685
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_678.jpg;0;1;0;1.389735;110.6726;92.76022;1.242506;59.67972;-0.0009277898
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_745.jpg;0;1;0;1.436791;110.7169;92.83538;1.248438;59.66046;-0.0009018791
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_812.jpg;0;1;0;1.498223;110.7627;92.91289;1.25122;59.64867;-0.0009238967
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_878.jpg;0;1;0;1.545915;110.826;93.02001;1.257485;59.63271;-0.0009607
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_56_944.jpg;0;1;0;1.591516;110.8751;93.10308;1.258879;59.6223;-0.0009679325
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_011.jpg;0;1;0;1.653205;110.9257;93.18863;1.265995;59.61071;-0.0009973443
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_078.jpg;0;1;0;1.700073;110.9954;93.30631;1.271977;59.59629;-0.001032307
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_145.jpg;0;1;0;1.745291;111.0492;93.39728;1.273006;59.58656;-0.001045784
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_212.jpg;0;1;0;1.806896;111.1046;93.49065;1.277353;59.57533;-0.001071992
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_278.jpg;0;1;0;1.852356;111.1805;93.61882;1.285581;59.55975;-0.001081069
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_345.jpg;-3.053348;1;0;1.897034;111.24;93.71696;1.283767;59.35365;-0.0001179037
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_412.jpg;-6.000486;1;0;1.956323;111.3024;93.81641;1.281483;58.85729;0.001708215
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_478.jpg;-8.99857;1;0;1.999026;111.3914;93.94999;1.275997;57.67337;359.9856
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_545.jpg;-8.979332;1;0;2.041629;111.4625;94.05064;1.262289;56.54045;359.951
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_611.jpg;-5.998531;1;0;2.101624;111.5356;94.15285;1.235319;55.57536;359.9472
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_678.jpg;-3.002969;1;0;2.146596;111.636;94.29286;1.229596;54.79179;359.9691
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_744.jpg;-0.004723817;1;0;2.190914;111.713;94.40143;1.271088;54.60036;-0.001826164
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_811.jpg;-1.502817;1;0;2.247173;111.7919;94.51192;1.320436;54.53298;-0.001490311
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_878.jpg;-4.498788;1;0;2.291346;111.9013;94.66;1.329328;54.02472;0.0007233942
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_57_945.jpg;-7.515578;1;0;2.334795;111.9874;94.77113;1.304186;53.24466;0.001214754
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_011.jpg;-10.49105;1;0;2.390261;112.078;94.88174;1.275888;52.11163;359.9623
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_078.jpg;-13.52278;1;0;2.428823;112.2064;95.02643;1.189026;50.00116;359.843
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_145.jpg;-15;1;0;2.466823;112.3082;95.13163;1.047026;48.05236;359.7251
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_212.jpg;-15;1;0;2.519848;112.4149;95.23428;0.8699785;46.02988;359.5717
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_278.jpg;-15;1;0;2.559248;112.5644;95.3671;0.5822135;43.30943;359.3351
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_345.jpg;-15;1;0;2.597784;112.6822;95.46346;0.3466422;41.26759;359.1291
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_413.jpg;-15;1;0;2.647646;112.8046;95.5568;0.09066312;39.21626;358.9143
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_482.jpg;-13.48944;1;0;2.684083;112.9762;95.6805;359.9335;36.68959;358.7544
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_549.jpg;-10.47794;1;0;2.714263;113.112;95.77431;0.04276584;35.09464;358.7814
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_611.jpg;-7.471508;1;0;2.770885;113.2504;95.86613;0.05485491;33.72756;358.9224
C:\Users\joyoo\Dropbox\robotics\RoboND-Rover-Project\trial1\IMG\robocam_2017_10_11_02_41_58_678.jpg;-4.556859;1;0;2.817457;113.4422;95.98621;0.1004969;32.43863;359.0659
